run_id,protocol,seed,repeat,n_nodes,n_groups,group_size,byzantine_fraction,packet_drop,chain_length,f_per_group,Q_min,Q_max,Q_safe,blocks_finalized,total_messages,tps,avg_quorum_size,safety_violations,byzantine_success_count
SplitBFT_20260731_100n_5g,SplitBFT,20260731,23,100,5,20,0.2,0.05,50,1,3,7,3,28,241854,11.186932,13.0,0,1
SplitBFT_20260732_100n_5g,SplitBFT,20260732,24,100,5,20,0.2,0.05,50,1,3,7,3,22,241900,8.772006,13.0,0,1
SplitBFT_20260733_100n_5g,SplitBFT,20260733,25,100,5,20,0.2,0.05,50,1,3,7,3,29,241854,11.578222,13.0,0,2
SplitBFT_20260734_100n_5g,SplitBFT,20260734,26,100,5,20,0.2,0.05,50,1,3,7,3,26,241892,10.369178,13.0,0,2
SplitBFT_20260735_100n_5g,SplitBFT,20260735,27,100,5,20,0.2,0.05,50,1,3,7,3,25,241873,9.990914,13.0,0,1
SplitBFT_20260736_100n_5g,SplitBFT,20260736,28,100,5,20,0.2,0.05,50,1,3,7,3,25,241900,9.998433,13.0,0,0
SplitBFT_20260737_100n_5g,SplitBFT,20260737,29,100,5,20,0.2,0.05,50,1,3,7,3,24,241862,9.585987,13.0,0,2
SplitBFT_20260708_100n_5g,SplitBFT,20260708,0,100,5,20,0.2,0.1,50,1,3,7,3,17,240598,6.781583,13.0,0,6
SplitBFT_20260709_100n_5g,SplitBFT,20260709,1,100,5,20,0.2,0.1,50,1,3,7,3,11,240967,4.382668,13.0,0,5
SplitBFT_20260710_100n_5g,SplitBFT,20260710,2,100,5,20,0.2,0.1,50,1,3,7,3,17,240785,6.793044,13.0,0,6
SplitBFT_20260711_100n_5g,SplitBFT,20260711,3,100,5,20,0.2,0.1,50,1,3,7,3,18,240338,7.181035,13.0,0,4
SplitBFT_20260712_100n_5g,SplitBFT,20260712,4,100,5,20,0.2,0.1,50,1,3,7,3,18,240036,7.188605,13.0,0,4
SplitBFT_20260713_100n_5g,SplitBFT,20260713,5,100,5,20,0.2,0.1,50,1,3,7,3,14,240907,5.589942,13.0,0,4
SplitBFT_20260714_100n_5g,SplitBFT,20260714,6,100,5,20,0.2,0.1,50,1,3,7,3,15,240348,6.000169,13.0,0,4
SplitBFT_20260715_100n_5g,SplitBFT,20260715,7,100,5,20,0.2,0.1,50,1,3,7,3,18,239879,7.188274,13.0,0,8
SplitBFT_20260716_100n_5g,SplitBFT,20260716,8,100,5,20,0.2,0.1,50,1,3,7,3,13,240471,5.177148,13.0,0,5
SplitBFT_20260717_100n_5g,SplitBFT,20260717,9,100,5,20,0.2,0.1,50,1,3,7,3,14,240551,5.57755,13.0,0,3
SplitBFT_20260718_100n_5g,SplitBFT,20260718,10,100,5,20,0.2,0.1,50,1,3,7,3,14,240452,5.587665,13.0,0,3
SplitBFT_20260719_100n_5g,SplitBFT,20260719,11,100,5,20,0.2,0.1,50,1,3,7,3,19,240668,7.589011,13.0,0,9
SplitBFT_20260720_100n_5g,SplitBFT,20260720,12,100,5,20,0.2,0.1,50,1,3,7,3,23,240649,9.179825,13.0,0,5
SplitBFT_20260721_100n_5g,SplitBFT,20260721,13,100,5,20,0.2,0.1,50,1,3,7,3,21,240383,8.392256,13.0,0,8
SplitBFT_20260722_100n_5g,SplitBFT,20260722,14,100,5,20,0.2,0.1,50,1,3,7,3,13,240576,5.183599,13.0,0,5
SplitBFT_20260723_100n_5g,SplitBFT,20260723,15,100,5,20,0.2,0.1,50,1,3,7,3,19,240574,7.597382,13.0,0,8
SplitBFT_20260724_100n_5g,SplitBFT,20260724,16,100,5,20,0.2,0.1,50,1,3,7,3,18,240598,7.202008,13.0,0,4
SplitBFT_20260725_100n_5g,SplitBFT,20260725,17,100,5,20,0.2,0.1,50,1,3,7,3,23,240337,9.182592,13.0,0,6
SplitBFT_20260726_100n_5g,SplitBFT,20260726,18,100,5,20,0.2,0.1,50,1,3,7,3,20,240660,7.991375,13.0,0,6
SplitBFT_20260727_100n_5g,SplitBFT,20260727,19,100,5,20,0.2,0.1,50,1,3,7,3,15,239985,5.990774,13.0,0,4
SplitBFT_20260728_100n_5g,SplitBFT,20260728,20,100,5,20,0.2,0.1,50,1,3,7,3,21,240582,8.385888,13.0,0,9
SplitBFT_20260729_100n_5g,SplitBFT,20260729,21,100,5,20,0.2,0.1,50,1,3,7,3,18,240378,7.183495,13.0,0,6
SplitBFT_20260730_100n_5g,SplitBFT,20260730,22,100,5,20,0.2,0.1,50,1,3,7,3,16,240861,6.394116,13.0,0,4
SplitBFT_20260731_100n_5g,SplitBFT,20260731,23,100,5,20,0.2,0.1,50,1,3,7,3,18,240944,7.190708,13.0,0,4
SplitBFT_20260732_100n_5g,SplitBFT,20260732,24,100,5,20,0.2,0.1,50,1,3,7,3,21,240967,8.387053,13.0,0,10
SplitBFT_20260733_100n_5g,SplitBFT,20260733,25,100,5,20,0.2,0.1,50,1,3,7,3,14,240848,5.596644,13.0,0,5
SplitBFT_20260734_100n_5g,SplitBFT,20260734,26,100,5,20,0.2,0.1,50,1,3,7,3,14,240705,5.608688,13.0,0,2
SplitBFT_20260735_100n_5g,SplitBFT,20260735,27,100,5,20,0.2,0.1,50,1,3,7,3,16,240128,6.394451,13.0,0,3
SplitBFT_20260736_100n_5g,SplitBFT,20260736,28,100,5,20,0.2,0.1,50,1,3,7,3,13,240137,5.190973,13.0,0,7
SplitBFT_20260737_100n_5g,SplitBFT,20260737,29,100,5,20,0.2,0.1,50,1,3,7,3,24,240907,9.601421,13.0,0,5
SplitBFT_20260708_100n_5g,SplitBFT,20260708,0,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.951092,13.0,0,0
SplitBFT_20260709_100n_5g,SplitBFT,20260709,1,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.947134,13.0,0,0
SplitBFT_20260710_100n_5g,SplitBFT,20260710,2,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.989345,13.0,0,0
SplitBFT_20260711_100n_5g,SplitBFT,20260711,3,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.941125,13.0,0,0
SplitBFT_20260712_100n_5g,SplitBFT,20260712,4,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.944152,13.0,0,0
SplitBFT_20260713_100n_5g,SplitBFT,20260713,5,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.902071,13.0,0,0
SplitBFT_20260714_100n_5g,SplitBFT,20260714,6,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,20.034759,13.0,0,0
SplitBFT_20260715_100n_5g,SplitBFT,20260715,7,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.94111,13.0,0,0
SplitBFT_20260716_100n_5g,SplitBFT,20260716,8,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.914183,13.0,0,0
SplitBFT_20260717_100n_5g,SplitBFT,20260717,9,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.967504,13.0,0,0
SplitBFT_20260718_100n_5g,SplitBFT,20260718,10,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,20.012319,13.0,0,0
SplitBFT_20260719_100n_5g,SplitBFT,20260719,11,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.969973,13.0,0,0
SplitBFT_20260720_100n_5g,SplitBFT,20260720,12,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.940585,13.0,0,0
SplitBFT_20260721_100n_5g,SplitBFT,20260721,13,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.982408,13.0,0,0
SplitBFT_20260722_100n_5g,SplitBFT,20260722,14,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.925688,13.0,0,0
SplitBFT_20260723_100n_5g,SplitBFT,20260723,15,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.947347,13.0,0,0
SplitBFT_20260724_100n_5g,SplitBFT,20260724,16,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.980499,13.0,0,0
SplitBFT_20260725_100n_5g,SplitBFT,20260725,17,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.976644,13.0,0,0
SplitBFT_20260726_100n_5g,SplitBFT,20260726,18,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,20.002094,13.0,0,0
SplitBFT_20260727_100n_5g,SplitBFT,20260727,19,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.938046,13.0,0,0
SplitBFT_20260728_100n_5g,SplitBFT,20260728,20,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.931768,13.0,0,0
SplitBFT_20260729_100n_5g,SplitBFT,20260729,21,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.948879,13.0,0,0
SplitBFT_20260730_100n_5g,SplitBFT,20260730,22,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.963433,13.0,0,0
SplitBFT_20260731_100n_5g,SplitBFT,20260731,23,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,20.013003,13.0,0,0
SplitBFT_20260732_100n_5g,SplitBFT,20260732,24,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.934008,13.0,0,0
SplitBFT_20260733_100n_5g,SplitBFT,20260733,25,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.972004,13.0,0,0
SplitBFT_20260734_100n_5g,SplitBFT,20260734,26,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,20.026439,13.0,0,0
SplitBFT_20260735_100n_5g,SplitBFT,20260735,27,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.98461,13.0,0,0
SplitBFT_20260736_100n_5g,SplitBFT,20260736,28,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,20.00058,13.0,0,0
SplitBFT_20260737_100n_5g,SplitBFT,20260737,29,100,5,20,0.3,0.0,50,1,3,7,3,50,260900,19.969162,13.0,0,0
SplitBFT_20260708_100n_5g,SplitBFT,20260708,0,100,5,20,0.3,0.05,50,1,3,7,3,26,260865,10.370277,13.0,0,3
SplitBFT_20260709_100n_5g,SplitBFT,20260709,1,100,5,20,0.3,0.05,50,1,3,7,3,24,260900,9.572539,13.0,0,0
SplitBFT_20260710_100n_5g,SplitBFT,20260710,2,100,5,20,0.3,0.05,50,1,3,7,3,32,260900,12.797015,13.0,0,0
SplitBFT_20260711_100n_5g,SplitBFT,20260711,3,100,5,20,0.3,0.05,50,1,3,7,3,29,260816,11.566708,13.0,0,0
SplitBFT_20260712_100n_5g,SplitBFT,20260712,4,100,5,20,0.3,0.05,50,1,3,7,3,31,260816,12.359789,13.0,0,2
SplitBFT_20260713_100n_5g,SplitBFT,20260713,5,100,5,20,0.3,0.05,50,1,3,7,3,30,260900,11.936697,13.0,0,3
SplitBFT_20260714_100n_5g,SplitBFT,20260714,6,100,5,20,0.3,0.05,50,1,3,7,3,35,260900,14.023755,13.0,0,0
SplitBFT_20260715_100n_5g,SplitBFT,20260715,7,100,5,20,0.3,0.05,50,1,3,7,3,29,260900,11.570133,13.0,0,1
SplitBFT_20260716_100n_5g,SplitBFT,20260716,8,100,5,20,0.3,0.05,50,1,3,7,3,35,260830,13.93523,13.0,0,0
SplitBFT_20260717_100n_5g,SplitBFT,20260717,9,100,5,20,0.3,0.05,50,1,3,7,3,33,260900,13.178151,13.0,0,4
SplitBFT_20260718_100n_5g,SplitBFT,20260718,10,100,5,20,0.3,0.05,50,1,3,7,3,30,260884,12.008968,13.0,0,2
SplitBFT_20260719_100n_5g,SplitBFT,20260719,11,100,5,20,0.3,0.05,50,1,3,7,3,24,260892,9.584921,13.0,0,0
SplitBFT_20260720_100n_5g,SplitBFT,20260720,12,100,5,20,0.3,0.05,50,1,3,7,3,31,260854,12.362849,13.0,0,2
SplitBFT_20260721_100n_5g,SplitBFT,20260721,13,100,5,20,0.3,0.05,50,1,3,7,3,25,260892,9.988755,13.0,0,3
SplitBFT_20260722_100n_5g,SplitBFT,20260722,14,100,5,20,0.3,0.05,50,1,3,7,3,30,260854,11.953872,13.0,0,0
SplitBFT_20260723_100n_5g,SplitBFT,20260723,15,100,5,20,0.3,0.05,50,1,3,7,3,28,260862,11.17598,13.0,0,4
SplitBFT_20260724_100n_5g,SplitBFT,20260724,16,100,5,20,0.3,0.05,50,1,3,7,3,26,260835,10.388164,13.0,0,3
SplitBFT_20260725_100n_5g,SplitBFT,20260725,17,100,5,20,0.3,0.05,50,1,3,7,3,26,260873,10.392296,13.0,0,2
SplitBFT_20260726_100n_5g,SplitBFT,20260726,18,100,5,20,0.3,0.05,50,1,3,7,3,33,260892,13.206018,13.0,0,1
SplitBFT_20260727_100n_5g,SplitBFT,20260727,19,100,5,20,0.3,0.05,50,1,3,7,3,29,260900,11.55867,13.0,0,1
SplitBFT_20260728_100n_5g,SplitBFT,20260728,20,100,5,20,0.3,0.05,50,1,3,7,3,31,260862,12.357774,13.0,0,3
SplitBFT_20260729_100n_5g,SplitBFT,20260729,21,100,5,20,0.3,0.05,50,1,3,7,3,29,260838,11.584181,13.0,0,0
SplitBFT_20260730_100n_5g,SplitBFT,20260730,22,100,5,20,0.3,0.05,50,1,3,7,3,25,260873,9.982868,13.0,0,4
SplitBFT_20260731_100n_5g,SplitBFT,20260731,23,100,5,20,0.3,0.05,50,1,3,7,3,29,260835,11.599337,13.0,0,2
SplitBFT_20260732_100n_5g,SplitBFT,20260732,24,100,5,20,0.3,0.05,50,1,3,7,3,24,260824,9.575258,13.0,0,2
SplitBFT_20260733_100n_5g,SplitBFT,20260733,25,100,5,20,0.3,0.05,50,1,3,7,3,35,260854,13.964093,13.0,0,1
SplitBFT_20260734_100n_5g,SplitBFT,20260734,26,100,5,20,0.3,0.05,50,1,3,7,3,31,260873,12.405828,13.0,0,2
SplitBFT_20260735_100n_5g,SplitBFT,20260735,27,100,5,20,0.3,0.05,50,1,3,7,3,31,260835,12.397223,13.0,0,0
SplitBFT_20260736_100n_5g,SplitBFT,20260736,28,100,5,20,0.3,0.05,50,1,3,7,3,26,260865,10.394133,13.0,0,1
SplitBFT_20260737_100n_5g,SplitBFT,20260737,29,100,5,20,0.3,0.05,50,1,3,7,3,30,260900,11.983718,13.0,0,1
SplitBFT_20260708_100n_5g,SplitBFT,20260708,0,100,5,20,0.3,0.1,50,1,3,7,3,19,259761,7.588348,13.0,0,7
SplitBFT_20260709_100n_5g,SplitBFT,20260709,1,100,5,20,0.3,0.1,50,1,3,7,3,16,259809,6.386532,13.0,0,7
SplitBFT_20260710_100n_5g,SplitBFT,20260710,2,100,5,20,0.3,0.1,50,1,3,7,3,18,259625,7.183661,13.0,0,7
SplitBFT_20260711_100n_5g,SplitBFT,20260711,3,100,5,20,0.3,0.1,50,1,3,7,3,20,259253,7.991769,13.0,0,5
SplitBFT_20260712_100n_5g,SplitBFT,20260712,4,100,5,20,0.3,0.1,50,1,3,7,3,17,259539,6.776827,13.0,0,5
SplitBFT_20260713_100n_5g,SplitBFT,20260713,5,100,5,20,0.3,0.1,50,1,3,7,3,12,259173,4.776178,13.0,0,5
SplitBFT_20260714_100n_5g,SplitBFT,20260714,6,100,5,20,0.3,0.1,50,1,3,7,3,20,259932,7.993756,13.0,0,6
SplitBFT_20260715_100n_5g,SplitBFT,20260715,7,100,5,20,0.3,0.1,50,1,3,7,3,20,259834,7.981305,13.0,0,3
SplitBFT_20260716_100n_5g,SplitBFT,20260716,8,100,5,20,0.3,0.1,50,1,3,7,3,17,259674,6.783503,13.0,0,7
SplitBFT_20260717_100n_5g,SplitBFT,20260717,9,100,5,20,0.3,0.1,50,1,3,7,3,23,259682,9.185974,13.0,0,5
SplitBFT_20260718_100n_5g,SplitBFT,20260718,10,100,5,20,0.3,0.1,50,1,3,7,3,18,259516,7.212499,13.0,0,5
SplitBFT_20260719_100n_5g,SplitBFT,20260719,11,100,5,20,0.3,0.1,50,1,3,7,3,22,259424,8.779651,13.0,0,8
SplitBFT_20260720_100n_5g,SplitBFT,20260720,12,100,5,20,0.3,0.1,50,1,3,7,3,15,259617,5.983722,13.0,0,3
SplitBFT_20260721_100n_5g,SplitBFT,20260721,13,100,5,20,0.3,0.1,50,1,3,7,3,14,259443,5.592258,13.0,0,1
SplitBFT_20260722_100n_5g,SplitBFT,20260722,14,100,5,20,0.3,0.1,50,1,3,7,3,21,260124,8.377621,13.0,0,10
SplitBFT_20260723_100n_5g,SplitBFT,20260723,15,100,5,20,0.3,0.1,50,1,3,7,3,16,259151,6.38755,13.0,0,6
SplitBFT_20260724_100n_5g,SplitBFT,20260724,16,100,5,20,0.3,0.1,50,1,3,7,3,17,259717,6.790378,13.0,0,6
SplitBFT_20260725_100n_5g,SplitBFT,20260725,17,100,5,20,0.3,0.1,50,1,3,7,3,17,259701,6.780362,13.0,0,5
SplitBFT_20260726_100n_5g,SplitBFT,20260726,18,100,5,20,0.3,0.1,50,1,3,7,3,17,259473,6.793765,13.0,0,6
SplitBFT_20260727_100n_5g,SplitBFT,20260727,19,100,5,20,0.3,0.1,50,1,3,7,3,26,259601,10.390043,13.0,0,10
SplitBFT_20260728_100n_5g,SplitBFT,20260728,20,100,5,20,0.3,0.1,50,1,3,7,3,23,259823,9.169882,13.0,0,4
SplitBFT_20260729_100n_5g,SplitBFT,20260729,21,100,5,20,0.3,0.1,50,1,3,7,3,12,259758,4.790422,13.0,0,4
SplitBFT_20260730_100n_5g,SplitBFT,20260730,22,100,5,20,0.3,0.1,50,1,3,7,3,16,259918,6.384145,13.0,0,3
SplitBFT_20260731_100n_5g,SplitBFT,20260731,23,100,5,20,0.3,0.1,50,1,3,7,3,20,259832,7.988384,13.0,0,8
SplitBFT_20260732_100n_5g,SplitBFT,20260732,24,100,5,20,0.3,0.1,50,1,3,7,3,14,259856,5.586751,13.0,0,4
SplitBFT_20260733_100n_5g,SplitBFT,20260733,25,100,5,20,0.3,0.1,50,1,3,7,3,18,259663,7.197627,13.0,0,4
SplitBFT_20260734_100n_5g,SplitBFT,20260734,26,100,5,20,0.3,0.1,50,1,3,7,3,19,259647,7.597827,13.0,0,7
SplitBFT_20260735_100n_5g,SplitBFT,20260735,27,100,5,20,0.3,0.1,50,1,3,7,3,21,259983,8.387017,13.0,0,4
SplitBFT_20260736_100n_5g,SplitBFT,20260736,28,100,5,20,0.3,0.1,50,1,3,7,3,10,259467,3.987293,13.0,0,3
SplitBFT_20260737_100n_5g,SplitBFT,20260737,29,100,5,20,0.3,0.1,50,1,3,7,3,21,259294,8.381797,13.0,0,6
SplitBFT_20260708_100n_10g,SplitBFT,20260708,0,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.949173,7.0,0,0
SplitBFT_20260709_100n_10g,SplitBFT,20260709,1,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.957294,7.0,0,0
SplitBFT_20260710_100n_10g,SplitBFT,20260710,2,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.961502,7.0,0,0
SplitBFT_20260711_100n_10g,SplitBFT,20260711,3,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.954,7.0,0,0
SplitBFT_20260712_100n_10g,SplitBFT,20260712,4,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.95012,7.0,0,0
SplitBFT_20260713_100n_10g,SplitBFT,20260713,5,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.920302,7.0,0,0
SplitBFT_20260714_100n_10g,SplitBFT,20260714,6,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,20.005546,7.0,0,0
SplitBFT_20260715_100n_10g,SplitBFT,20260715,7,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.956054,7.0,0,0
SplitBFT_20260716_100n_10g,SplitBFT,20260716,8,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.941386,7.0,0,0
SplitBFT_20260717_100n_10g,SplitBFT,20260717,9,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.962166,7.0,0,0
SplitBFT_20260718_100n_10g,SplitBFT,20260718,10,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.953913,7.0,0,0
SplitBFT_20260719_100n_10g,SplitBFT,20260719,11,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.990341,7.0,0,0
SplitBFT_20260720_100n_10g,SplitBFT,20260720,12,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.944268,7.0,0,0
SplitBFT_20260721_100n_10g,SplitBFT,20260721,13,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.953244,7.0,0,0
SplitBFT_20260722_100n_10g,SplitBFT,20260722,14,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.979385,7.0,0,0
SplitBFT_20260723_100n_10g,SplitBFT,20260723,15,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.953506,7.0,0,0
SplitBFT_20260724_100n_10g,SplitBFT,20260724,16,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.982713,7.0,0,0
SplitBFT_20260725_100n_10g,SplitBFT,20260725,17,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,20.000385,7.0,0,0
SplitBFT_20260726_100n_10g,SplitBFT,20260726,18,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.976857,7.0,0,0
SplitBFT_20260727_100n_10g,SplitBFT,20260727,19,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.959091,7.0,0,0
SplitBFT_20260728_100n_10g,SplitBFT,20260728,20,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.952889,7.0,0,0
SplitBFT_20260729_100n_10g,SplitBFT,20260729,21,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.961487,7.0,0,0
SplitBFT_20260730_100n_10g,SplitBFT,20260730,22,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.936476,7.0,0,0
SplitBFT_20260731_100n_10g,SplitBFT,20260731,23,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.996,7.0,0,0
SplitBFT_20260732_100n_10g,SplitBFT,20260732,24,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.927879,7.0,0,0
SplitBFT_20260733_100n_10g,SplitBFT,20260733,25,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.972853,7.0,0,0
SplitBFT_20260734_100n_10g,SplitBFT,20260734,26,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.993078,7.0,0,0
SplitBFT_20260735_100n_10g,SplitBFT,20260735,27,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.974092,7.0,0,0
SplitBFT_20260736_100n_10g,SplitBFT,20260736,28,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,19.972624,7.0,0,0
SplitBFT_20260737_100n_10g,SplitBFT,20260737,29,100,10,10,0.0,0.0,50,1,3,7,3,50,103950,20.039145,7.0,0,0
SplitBFT_20260708_100n_10g,SplitBFT,20260708,0,100,10,10,0.0,0.05,50,1,3,7,3,50,103905,19.956625,7.0,0,0
SplitBFT_20260709_100n_10g,SplitBFT,20260709,1,100,10,10,0.0,0.05,50,1,3,7,3,50,103914,19.952738,7.0,0,0
SplitBFT_20260710_100n_10g,SplitBFT,20260710,2,100,10,10,0.0,0.05,50,1,3,7,3,50,103923,19.961638,7.0,0,0
SplitBFT_20260711_100n_10g,SplitBFT,20260711,3,100,10,10,0.0,0.05,50,1,3,7,3,50,103914,19.949721,7.0,0,0
SplitBFT_20260712_100n_10g,SplitBFT,20260712,4,100,10,10,0.0,0.05,50,1,3,7,3,50,103932,19.94918,7.0,0,0
SplitBFT_20260713_100n_10g,SplitBFT,20260713,5,100,10,10,0.0,0.05,50,1,3,7,3,50,103932,19.912809,7.0,0,0
SplitBFT_20260714_100n_10g,SplitBFT,20260714,6,100,10,10,0.0,0.05,50,1,3,7,3,50,103887,20.012982,7.0,0,0
SplitBFT_20260715_100n_10g,SplitBFT,20260715,7,100,10,10,0.0,0.05,50,1,3,7,3,50,103914,19.954353,7.0,0,0
SplitBFT_20260716_100n_10g,SplitBFT,20260716,8,100,10,10,0.0,0.05,50,1,3,7,3,50,103914,19.941407,7.0,0,0
SplitBFT_20260717_100n_10g,SplitBFT,20260717,9,100,10,10,0.0,0.05,50,1,3,7,3,50,103923,19.962877,7.0,0,0
SplitBFT_20260718_100n_10g,SplitBFT,20260718,10,100,10,10,0.0,0.05,50,1,3,7,3,50,103923,19.951574,7.0,0,0
SplitBFT_20260719_100n_10g,SplitBFT,20260719,11,100,10,10,0.0,0.05,50,1,3,7,3,50,103923,19.990575,7.0,0,0
SplitBFT_20260720_100n_10g,SplitBFT,20260720,12,100,10,10,0.0,0.05,50,1,3,7,3,50,103914,19.933778,7.0,0,0
SplitBFT_20260721_100n_10g,SplitBFT,20260721,13,100,10,10,0.0,0.05,50,1,3,7,3,50,103914,19.942639,7.0,0,0
SplitBFT_20260722_100n_10g,SplitBFT,20260722,14,100,10,10,0.0,0.05,50,1,3,7,3,50,103923,19.971951,7.0,0,0
SplitBFT_20260723_100n_10g,SplitBFT,20260723,15,100,10,10,0.0,0.05,50,1,3,7,3,50,103914,19.955858,7.0,0,0
SplitBFT_20260724_100n_10g,SplitBFT,20260724,16,100,10,10,0.0,0.05,50,1,3,7,3,50,103932,19.982316,7.0,0,0
SplitBFT_20260725_100n_10g,SplitBFT,20260725,17,100,10,10,0.0,0.05,50,1,3,7,3,50,103941,20.008438,7.0,0,0
SplitBFT_20260726_100n_10g,SplitBFT,20260726,18,100,10,10,0.0,0.05,50,1,3,7,3,50,103914,19.974972,7.0,0,0
SplitBFT_20260727_100n_10g,SplitBFT,20260727,19,100,10,10,0.0,0.05,50,1,3,7,3,50,103905,19.955519,7.0,0,0
SplitBFT_20260728_100n_10g,SplitBFT,20260728,20,100,10,10,0.0,0.05,50,1,3,7,3,50,103932,19.946453,7.0,0,0
SplitBFT_20260729_100n_10g,SplitBFT,20260729,21,100,10,10,0.0,0.05,50,1,3,7,3,50,103905,19.96527,7.0,0,0
SplitBFT_20260730_100n_10g,SplitBFT,20260730,22,100,10,10,0.0,0.05,50,1,3,7,3,50,103932,19.93419,7.0,0,0
SplitBFT_20260731_100n_10g,SplitBFT,20260731,23,100,10,10,0.0,0.05,50,1,3,7,3,50,103932,19.993286,7.0,0,0
SplitBFT_20260732_100n_10g,SplitBFT,20260732,24,100,10,10,0.0,0.05,50,1,3,7,3,50,103932,19.921802,7.0,0,0
SplitBFT_20260733_100n_10g,SplitBFT,20260733,25,100,10,10,0.0,0.05,50,1,3,7,3,50,103932,19.966375,7.0,0,0
SplitBFT_20260734_100n_10g,SplitBFT,20260734,26,100,10,10,0.0,0.05,50,1,3,7,3,50,103914,19.986776,7.0,0,0
SplitBFT_20260735_100n_10g,SplitBFT,20260735,27,100,10,10,0.0,0.05,50,1,3,7,3,50,103914,19.971686,7.0,0,0
SplitBFT_20260736_100n_10g,SplitBFT,20260736,28,100,10,10,0.0,0.05,50,1,3,7,3,50,103950,19.965512,7.0,0,0
SplitBFT_20260737_100n_10g,SplitBFT,20260737,29,100,10,10,0.0,0.05,50,1,3,7,3,50,103923,20.038358,7.0,0,0
SplitBFT_20260708_100n_10g,SplitBFT,20260708,0,100,10,10,0.0,0.1,50,1,3,7,3,50,103491,19.943701,7.0,0,0
SplitBFT_20260709_100n_10g,SplitBFT,20260709,1,100,10,10,0.0,0.1,50,1,3,7,3,50,103581,19.944857,7.0,0,0
SplitBFT_20260710_100n_10g,SplitBFT,20260710,2,100,10,10,0.0,0.1,50,1,3,7,3,50,103518,19.958591,7.0,0,0
SplitBFT_20260711_100n_10g,SplitBFT,20260711,3,100,10,10,0.0,0.1,50,1,3,7,3,50,103554,19.950427,7.0,0,0
SplitBFT_20260712_100n_10g,SplitBFT,20260712,4,100,10,10,0.0,0.1,50,1,3,7,3,50,103509,19.94291,7.0,0,0
